dataset_version,decision_id,call_id,split,turn_index,phase,scenario_id,scenario_family,category,product,intent,member_utterance,utterance_hash,template_family_id,valence,arousal,urgency,authentication_state,risk_tier,authorization_claim,status_claim,amount_usd,event_age_hours,business_day_context,regulatory_flags_json,case_facts_json,action_mask_group,candidate_actions_json,preferred_action_family,acceptable_action_families_json,prohibited_behaviors_json,candidate_rewards_json,reward_preferred,reward_acceptable,reward_wrong,reward_prohibited,script_text_status
0.1.0,SYN-CU-010-CU001-008-D1,SYN-CU-010-CU001-008,train,1,authenticate_and_scope,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"Here's what brought me in after regular business hours: I want to move a balance from another card. This came up yesterday. Please help me determine whether a balance transfer can be requested and what facts are needed. For context, I have not submitted the request yet. It is not an emergency, but I need a clear next step.",48ccd199bfcbdfd5,train_stage0_template4,neutral,low,routine,not_started,routine,authorized,not_submitted,9694.10,20,weekday_after_hours,"[""reg_z_terms_review""]","{""amount_usd"":9694.1,""event_age_hours"":20,""business_day_context"":""weekday_after_hours"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I have not submitted the request yet""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-008-D2,SYN-CU-010-CU001-008,train,2,investigate_and_classify,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"The main facts are that I have not submitted the request yet; the amount is $9,694.10; and it occurred yesterday.",fa1d2093ca80eac2,train_stage1_template5,neutral,low,routine,verified,routine,authorized,not_submitted,9694.10,20,weekday_after_hours,"[""reg_z_terms_review""]","{""amount_usd"":9694.1,""event_age_hours"":20,""business_day_context"":""weekday_after_hours"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I have not submitted the request yet""}",CARD_TERMS,"[""REVIEW_CARD_TERMS"",""EXPLAIN_GENERAL_PROCESS"",""REFER_CARD_SPECIALIST"",""DOCUMENT_CASE""]",REVIEW_CARD_TERMS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""STATE_UNVERIFIED_POLICY""]","{""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_CARD_SPECIALIST"":-1.0,""REVIEW_CARD_TERMS"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-008-D3,SYN-CU-010-CU001-008,train,3,resolve_or_escalate,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"For this balance-transfer request involving $9,694.10 from yesterday, what is the safe next step and who owns it? It is not an emergency, but I need a clear next step.",1e088a8d2762a4ae,train_stage2_template1,neutral,low,routine,verified,routine,authorized,not_submitted,9694.10,20,weekday_after_hours,"[""reg_z_terms_review""]","{""amount_usd"":9694.1,""event_age_hours"":20,""business_day_context"":""weekday_after_hours"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I have not submitted the request yet""}",CLOSE_CARD,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_CARD_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_CARD_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_CARD_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-009-D1,SYN-CU-010-CU001-009,train,1,authenticate_and_scope,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"I'm calling during regular business hours because I would like to request a balance transfer. This came up this week. I need help to determine whether a balance transfer can be requested and what facts are needed. A useful detail is that the requested amount may be close to my available credit. It is not an emergency, but I need a clear next step.",d52880c161da55ad,train_stage0_template1,positive,medium,routine,not_started,routine,authorized,not_submitted,10972.50,72,weekday_business_hours,"[""reg_z_terms_review""]","{""amount_usd"":10972.5,""event_age_hours"":72,""business_day_context"":""weekday_business_hours"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""the requested amount may be close to my available credit""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-009-D2,SYN-CU-010-CU001-009,train,2,investigate_and_classify,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"What I can confirm is this: the amount is $10,972.50, it was about three days ago, and the requested amount may be close to my available credit.",e04c2aa3185d5864,train_stage1_template4,neutral,low,routine,verified,routine,authorized,not_submitted,10972.50,72,weekday_business_hours,"[""reg_z_terms_review""]","{""amount_usd"":10972.5,""event_age_hours"":72,""business_day_context"":""weekday_business_hours"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""the requested amount may be close to my available credit""}",CARD_TERMS,"[""REVIEW_CARD_TERMS"",""EXPLAIN_GENERAL_PROCESS"",""REFER_CARD_SPECIALIST"",""DOCUMENT_CASE""]",REVIEW_CARD_TERMS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""STATE_UNVERIFIED_POLICY""]","{""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_CARD_SPECIALIST"":-1.0,""REVIEW_CARD_TERMS"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-009-D3,SYN-CU-010-CU001-009,train,3,resolve_or_escalate,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"What should happen next when I would like to request a balance transfer, with the event occurring about three days ago, given that the requested amount may be close to my available credit, and what outcome should not be promised yet?",430ae8ed04126b8b,train_stage2_template2,negative,low,routine,verified,routine,authorized,not_submitted,10972.50,72,weekday_business_hours,"[""reg_z_terms_review""]","{""amount_usd"":10972.5,""event_age_hours"":72,""business_day_context"":""weekday_business_hours"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""the requested amount may be close to my available credit""}",CLOSE_CARD,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_CARD_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_CARD_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_CARD_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-010-D1,SYN-CU-010-CU001-010,train,1,authenticate_and_scope,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"Can you look into this for me? I am trying to consolidate an outside card balance; this came up this week. I want to determine whether a balance transfer can be requested and what facts are needed. I am reaching out around a possible holiday closure, and my outside account is open.",07222304ac18179d,train_stage0_template3,neutral,low,routine,not_started,routine,authorized,not_submitted,4960.70,36,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":4960.7,""event_age_hours"":36,""business_day_context"":""holiday_status_unknown"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""my outside account is open""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-010-D2,SYN-CU-010-CU001-010,train,2,investigate_and_classify,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"The timing was roughly a day and a half ago. The amount is $4,960.70 and my outside account is open.",03091495c926737a,train_stage1_template3,neutral,low,routine,verified,routine,authorized,not_submitted,4960.70,36,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":4960.7,""event_age_hours"":36,""business_day_context"":""holiday_status_unknown"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""my outside account is open""}",CARD_TERMS,"[""REVIEW_CARD_TERMS"",""EXPLAIN_GENERAL_PROCESS"",""REFER_CARD_SPECIALIST"",""DOCUMENT_CASE""]",REVIEW_CARD_TERMS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""STATE_UNVERIFIED_POLICY""]","{""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_CARD_SPECIALIST"":-1.0,""REVIEW_CARD_TERMS"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-010-D3,SYN-CU-010-CU001-010,train,3,resolve_or_escalate,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"Given that my outside account is open and the event was roughly a day and a half ago, which team or process should take the next step? I reached out around a possible holiday closure.",04de73cfbb84062f,train_stage2_template4,negative,medium,routine,verified,routine,authorized,not_submitted,4960.70,36,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":4960.7,""event_age_hours"":36,""business_day_context"":""holiday_status_unknown"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""my outside account is open""}",CLOSE_CARD,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_CARD_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_CARD_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_CARD_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-011-D1,SYN-CU-010-CU001-011,train,1,authenticate_and_scope,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"I need some help: I want to move a balance from another card. This came up yesterday. My goal is to determine whether a balance transfer can be requested and what facts are needed; the requested amount may be close to my available credit. It is not an emergency, but I need a clear next step.",9c15e0e4ac166344,train_stage0_template2,negative,medium,routine,not_started,routine,authorized,not_submitted,8531.18,20,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":8531.18,""event_age_hours"":20,""business_day_context"":""holiday_status_unknown"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""the requested amount may be close to my available credit""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-011-D2,SYN-CU-010-CU001-011,train,2,investigate_and_classify,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"The main facts are that the requested amount may be close to my available credit; the amount is $8,531.18; and it occurred yesterday.",bf2a23f7f8ef84a1,train_stage1_template5,negative,low,routine,verified,routine,authorized,not_submitted,8531.18,20,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":8531.18,""event_age_hours"":20,""business_day_context"":""holiday_status_unknown"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""the requested amount may be close to my available credit""}",CARD_TERMS,"[""REVIEW_CARD_TERMS"",""EXPLAIN_GENERAL_PROCESS"",""REFER_CARD_SPECIALIST"",""DOCUMENT_CASE""]",REVIEW_CARD_TERMS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""STATE_UNVERIFIED_POLICY""]","{""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_CARD_SPECIALIST"":-1.0,""REVIEW_CARD_TERMS"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-011-D3,SYN-CU-010-CU001-011,train,3,resolve_or_escalate,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"For this balance-transfer request involving $8,531.18 from yesterday, what is the safe next step and who owns it? It is not an emergency, but I need a clear next step.",a337641039ff8f02,train_stage2_template1,positive,low,routine,verified,routine,authorized,not_submitted,8531.18,20,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":8531.18,""event_age_hours"":20,""business_day_context"":""holiday_status_unknown"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""the requested amount may be close to my available credit""}",CLOSE_CARD,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_CARD_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_CARD_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_CARD_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-012-D1,SYN-CU-010-CU001-012,train,1,authenticate_and_scope,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,I'm calling during regular business hours because I want to move a balance from another card. This came up recently. I need help to determine whether a balance transfer can be requested and what facts are needed. A useful detail is that the requested amount may be close to my available credit. This is time-sensitive for me.,ede75158b0c2542e,train_stage0_template1,positive,medium,time_sensitive,not_started,routine,authorized,not_submitted,8815.35,240,weekday_business_hours,"[""reg_z_terms_review""]","{""amount_usd"":8815.35,""event_age_hours"":240,""business_day_context"":""weekday_business_hours"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""the requested amount may be close to my available credit""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-012-D2,SYN-CU-010-CU001-012,train,2,investigate_and_classify,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"The timing was around ten days ago. The amount is $8,815.35 and the requested amount may be close to my available credit.",744cec375beeaa4d,train_stage1_template3,neutral,low,time_sensitive,verified,routine,authorized,not_submitted,8815.35,240,weekday_business_hours,"[""reg_z_terms_review""]","{""amount_usd"":8815.35,""event_age_hours"":240,""business_day_context"":""weekday_business_hours"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""the requested amount may be close to my available credit""}",CARD_TERMS,"[""REVIEW_CARD_TERMS"",""EXPLAIN_GENERAL_PROCESS"",""REFER_CARD_SPECIALIST"",""DOCUMENT_CASE""]",REVIEW_CARD_TERMS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""STATE_UNVERIFIED_POLICY""]","{""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_CARD_SPECIALIST"":-1.0,""REVIEW_CARD_TERMS"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-012-D3,SYN-CU-010-CU001-012,train,3,resolve_or_escalate,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"Given that the requested amount may be close to my available credit and the event was around ten days ago, which team or process should take the next step? I reached out during regular business hours.",0bee5b21c8d651b4,train_stage2_template4,neutral,medium,time_sensitive,verified,routine,authorized,not_submitted,8815.35,240,weekday_business_hours,"[""reg_z_terms_review""]","{""amount_usd"":8815.35,""event_age_hours"":240,""business_day_context"":""weekday_business_hours"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""the requested amount may be close to my available credit""}",CLOSE_CARD,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_CARD_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_CARD_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_CARD_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-013-D1,SYN-CU-010-CU001-013,train,1,authenticate_and_scope,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"Can you look into this for me? I would like to request a balance transfer; this came up recently. I want to determine whether a balance transfer can be requested and what facts are needed. I am reaching out around a possible holiday closure, and I have not submitted the request yet.",7ef3adb8ba543ae6,train_stage0_template3,negative,low,time_sensitive,not_started,routine,authorized,not_submitted,7954.18,480,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":7954.18,""event_age_hours"":480,""business_day_context"":""holiday_status_unknown"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I have not submitted the request yet""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU001-013-D2,SYN-CU-010-CU001-013,train,2,investigate_and_classify,CU001,card_balance_transfer_request,cards,credit_card,card_balance_transfer_request,"The timing was a few weeks ago. The amount is $7,954.18 and I have not submitted the request yet.",8d30a63456f18984,train_stage1_template3,neutral,low,time_sensitive,verified,routine,authorized,not_submitted,7954.18,480,holiday_status_unknown,"[""reg_z_terms_review""]","{""amount_usd"":7954.18,""event_age_hours"":480,""business_day_context"":""holiday_status_unknown"",""status_claim"":""not_submitted"",""authorization_claim"":""authorized"",""policy_dependency"":""card_agreement_and_offer_terms"",""member_supplied_detail"":""I have not submitted the request yet""}",CARD_TERMS,"[""REVIEW_CARD_TERMS"",""EXPLAIN_GENERAL_PROCESS"",""REFER_CARD_SPECIALIST"",""DOCUMENT_CASE""]",REVIEW_CARD_TERMS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""STATE_UNVERIFIED_POLICY""]","{""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_CARD_SPECIALIST"":-1.0,""REVIEW_CARD_TERMS"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
